datetime,open,high,low,close,tick_volume,spread,real_volume,volume
2026-01-05T18:00:00Z,1.17143,1.17254,1.17132,1.1724999999999999,1500,0,0,1500
2026-01-05T19:00:00Z,1.17252,1.17288,1.17221,1.17271,1666,0,0,1666
2026-01-05T20:00:00Z,1.17268,1.17289,1.17238,1.1724700000000001,1042,0,0,1042
2026-01-05T21:00:00Z,1.1724700000000001,1.17264,1.17193,1.17212,739,0,0,739
2026-01-05T22:00:00Z,1.17218,1.17221,1.17195,1.17195,307,0,0,307
2026-01-05T23:00:00Z,1.17194,1.17219,1.17129,1.17146,672,0,0,672
2026-01-06T00:00:00Z,1.17146,1.17172,1.17108,1.17167,1019,0,0,1019
2026-01-06T01:00:00Z,1.17168,1.17254,1.17121,1.17254,1677,0,0,1677
2026-01-06T02:00:00Z,1.17254,1.17379,1.17221,1.17373,1425,0,0,1425
2026-01-06T03:00:00Z,1.17371,1.17382,1.17325,1.17346,1136,0,0,1136
2026-01-06T04:00:00Z,1.17348,1.17358,1.17314,1.17338,814,0,0,814
2026-01-06T05:00:00Z,1.17336,1.17371,1.17275,1.17288,1060,0,0,1060
